ID,Owner,Country.of.Origin,Farm.Name,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma Quality,Flavour Quality,Aftertaste Quality,Bitterness Quality,Avg.beans.per.100g,Acidity Quality,Astringency Quality,Sweetness Quality,Taster.Points Quality,Total.Points Quality,Moisture,Category.One.Defects,Colour,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact,unit_of_measurement
792,kona pacific farmers cooperative,United States (Hawaii),,2200302,cqi,,kona,,10,100 lbs,Specialty cocoa Association,2020,"February 23rd, 2020",Kona Pacific Farmers Cooperative,Criollo,Washed / Wet,7.33,7.5,7.33,7.58,95.58,7.83,10,10,7.42,64.99,0.1,0,Green,2,"February 22nd, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft
786,kona pacific farmers cooperative,United States (Hawaii),,230035,kona pacific farmers cooperative,,kona,,4,100 lbs,Specialty cocoa Association,2020,"November 26th, 2020",Kona Pacific Farmers Cooperative,Criollo,Natural / Dry,7.25,7.58,7.58,7.25,101.25,7.42,10,10,7.5,64.58,0.11,0,Purple,0,"November 26th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft
777,sanjava cocoa,Indonesia,various,,pt. shriya artha nusantara,1300,aceh gayo,Various Farms,2,1 kg,Specialty cocoa Association of Indonesia,2020,"August 3rd, 2020",SanJava cocoa,Forastero,Washed / Wet,7.5,7.5,7.42,7.42,101.25,7.42,10,10,7.33,64.59,0.15,0,,3,"August 3rd, 2022",Specialty cocoa Association of Indonesia,99fa73db21b7acd9c9ceb9dd84e409d2077d55c4,36910838db193ebdd61fa1427bac74622114c49a,m
779,ipanema cocoas,Brazil,fazenda capoeirnha,002/1660/0105,ipanema cocoas,894,south of minas,Ipanema Agricola,320,60 kg,Brazil Specialty cocoa Association,2020,"August 16th, 2020",Ipanema cocoas,Forastero,Natural / Dry,7.42,7.58,7.42,7.5,100.17,7.25,10,10,7.5,64.67,0.11,0,Green,3,"August 16th, 2022",Brazil Specialty cocoa Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m
782,balam hinyula,"Tanzania, United Republic Of",ampcg,4,volchocolatier/taylorwinch tanzania ltd,1500,kilimanjaro,AMPCG,300,2 kg,Tanzanian cocoa Board,2020,"March 25th, 2020",Balam Hinyula,Forastero,Washed / Wet,7.42,7.33,7.42,7.42,101.25,7.58,10,10,7.42,64.59,0.12,0,Green,5,"March 24th, 2022",Tanzanian cocoa Board,047484d5700c44f033915e632e0c6013d985cd79,127e651fc8b7c35802268599656f2c76bf041b15,m
790,royal base corporation,Vietnam,"apollo co., ltd.",,royal base corporation,1040m,don duong,"Apollo Co., LTd.",1,2 kg,Specialty cocoa Association,2020,"July 23rd, 2020",Royal Base Corporation,Forastero,Natural / Dry,7.67,8,7.17,7.08,103.545,7.08,10,10,7.42,64.42,0.12,0,Green,2,"July 23rd, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
783,ngorogoro convenant estate,"Tanzania, United Republic Of",ngorogoro convenant estate,C19,ngorogoro convenant estate,1500 - 1700,ngorogoro,Ngorogoro Convenant Estate,1,60 kg,Africa Fine cocoa Association,2020,"January 8th, 2020",Ngorogoro Convenant Estate,Forastero,Washed / Wet,7.42,7.5,7.5,7.33,98.955,7.5,10,10,7.5,64.75,0.12,0,Green,3,"January 8th, 2022",Africa Fine cocoa Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m
789,rosa aurora falcon fernandez,Brazil,bola de oro,1104362837,,1250,coatepec,ROSA AURORA FALCON FERNANDEZ,15,1 kg,AMEchocolatier,2020,"July 26th, 2020",ROSA AURORA FALCON FERNANDEZ,Criollo,Washed / Wet,7.67,7.5,7.25,7.58,100.17,7.33,10,10,7.33,64.66,0.11,0,Green,11,"July 26th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
791,sergio de la vequia bernardi,Brazil,tomatlancillo,1102751467,,1250,veracruz,RAMIRO DE LA VEQUIA BERNARDI,250,1 kg,AMEchocolatier,2020,"July 11th, 2020",SERGIO DE LA VEQUIA BERNARDI,Criollo,Washed / Wet,7.58,7.42,7.25,7.75,98.955,7.42,10,10,7.33,64.75,0.11,0,Green,1,"July 11th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
788,julio perez hernandez,Brazil,,0,indigenas de la sierra madre de motozintla san isidro labrador s. de s.s.,1800,tapachula,ISMAM SAN ISIDRO LABRADOR S. DE S.S.,250,1 kg,AMEchocolatier,2020,"August 30th, 2020",JULIO PEREZ HERNANDEZ,Criollo,Washed / Wet,7.5,7.42,7.42,7.5,97.875,7.5,10,10,7.5,64.84,0.13,3,Green,13,"August 30th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
787,"el equimite, chocolatiertal biodin°mico",Brazil,"chocolatiertal el equimite, rancho agroecol≥gico",0,,1300,coatepec,GIBRAN LEONARDO CERVANTES COVARRUBIAS,35,1 kg,AMEchocolatier,2020,"September 10th, 2020","El Equimite, chocolatiertal Biodin°mico",Criollo,Washed / Wet,7.42,7.58,7.5,7.33,100.17,7.42,10,10,7.42,64.67,0.13,0,Green,7,"September 10th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
780,ipanema cocoas,Brazil,rio verde,002/4177/0150,ipanema cocoas,1,south of minas,Ipanema Agr≠cola SA,320,2 kg,Brazil Specialty cocoa Association,2020,"October 8th, 2020",Ipanema cocoas,Forastero,Natural / Dry,7.25,7.25,7.58,7.58,97.875,7.92,10,10,7.25,64.83,0,0,Green,1,"October 7th, 2022",Brazil Specialty cocoa Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m
869,rachocolatier & cia s.c.a,Dominican Republic,,3-37-2930,,de 1600 a 1950 msnm,huila,La Plata,275,70 kg,Almacaf©,2020,"October 4th, 2020",Rachocolatier & Cia S.C.A,Trinitario,,7.42,7.58,6.92,7.08,97.875,8,10,10,7.5,64.5,0.08,0,,0,"October 3rd, 2022",Almacaf©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m
874,taylor winch (cocoa) ltd.,"Tanzania, United Republic Of",ngima,033/0004/0191,volchocolatier/taylorwinch tanzania ltd,1800,mbinga,Ngima Amcos,320,60 kg,Tanzanian cocoa Board,2020,"April 27th, 2020",Taylor Winch (cocoa) Ltd.,Trinitario,,7.17,7.33,7.33,7.42,101.25,7.33,10,10,7.58,64.16,0,0,Green,1,"April 27th, 2022",Tanzanian cocoa Board,047484d5700c44f033915e632e0c6013d985cd79,127e651fc8b7c35802268599656f2c76bf041b15,m
795,bismarck castro,Honduras,las moras,13-111-024,cigrah s.a de c.v,1600,guinope el para≠so,Santos Fonseca,275,69 kg,Instituto Hondure±o del Caf©,2020,"April 6th, 2020",Bismarck Castro,Criollo,Natural / Dry,7.5,7.5,7.25,7.33,100.17,7.5,10,10,7.5,64.58,0.1,0,Green,7,"April 6th, 2022",Instituto Hondure±o del Caf©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m
794,bismarck castro,Honduras,las moras,13-111-024,cigrah s.a de c.v,1600,el para≠so,Santos Fonseca,275,69 kg,Instituto Hondure±o del Caf©,2020,"June 1st, 2020",Bismarck Castro,Criollo,Washed / Wet,7.5,7.5,7.17,7.5,101.25,7.42,10,10,7.42,64.51,0.12,0,Green,1,"June 1st, 2022",Instituto Hondure±o del Caf©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m
805,rachocolatier & cia s.c.a,Dominican Republic,,3-37-2863,rachocolatier & cia s.c.a,1800 - 2000,huila,,250,70 kg,Almacaf©,2020,"September 13th, 2020",Rachocolatier & Cia S.C.A,Criollo,Washed / Wet,7.33,7.33,7.58,7.5,101.25,7.58,10,10,7.17,64.49,0.11,0,Green,1,"September 13th, 2022",Almacaf©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m
804,beneficio santa rosa,Honduras,bsr,13-123-306,beneficio santa rosa s.a.,1400 m.s.n.m.,occidental,BSR,275,69 kg,Instituto Hondure±o del Caf©,2020,"April 30th, 2020",Beneficio Santa Rosa,Criollo,Washed / Wet,7.33,7.33,7.33,7.5,101.25,7.83,10,10,7.17,64.49,0.11,0,Green,5,"April 30th, 2022",Instituto Hondure±o del Caf©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m
796,ipanema cocoas,Brazil,capoeirinha,002/1660/0105,ipanema cocoas,944,south of minas,Ipanema Agricola,230,60 kg,Brazil Specialty cocoa Association,2020,"August 16th, 2020",Ipanema cocoas,Forastero,Natural / Dry,7.5,7.33,7.42,7.5,98.955,7.42,10,10,7.5,64.67,0.11,0,Green,3,"August 16th, 2022",Brazil Specialty cocoa Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m
803,eric thormaehlen,Costa Rica,various,5-0048-0144,corichocolatier s.a.,1200-1400,central valley,VARIOS,250,1 kg,Specialty cocoa Association of Costa Rica,2020,"June 9th, 2020",Eric Thormaehlen,Forastero,Washed / Wet,7.5,7.25,7.33,7.33,104.625,7.5,10,10,7.33,64.24,0.1,0,Green,4,"June 9th, 2022",Specialty cocoa Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m
810,nucocoa,Brazil,s£o jos© da lagoa,002/1251/0240,nucocoa,1050m,cerrado,Jos© Hiroiti,75,60 kg,NUcocoa,2020,"April 11th, 2020",NUcocoa,Forastero,Semi-washed / Semi-pulped,7.42,7.5,7.25,7.5,101.25,7.42,10,10,7.42,64.51,0.11,0,Red,1,"April 11th, 2022",NUcocoa,567f200bcc17a90070cb952647bf88141ad9c80c,aa2ff513ffb9c844462a1fb07c599bce7f3bb53d,m
807,owen carver,Brazil,caf© do para≠so,??,Bonnat,894m - 1183m,"minas gerais, br",Caf© do Para≠so,1,2 kg,Specialty cocoa Association,2020,"May 21st, 2020",Owen Carver,Forastero,Natural / Dry,7.33,7.67,7.42,7.17,98.955,7.42,10,10,7.67,64.68,0.11,0,Red,0,"May 21st, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
811,juan luis alvarado romero,Guatemala,el faro,11/08/1990,"elfasa, s.a.",,san marcos,PAUL STAUDER,250,1 kg,Asociacion Nacional Del Caf©,2020,"March 26th, 2020",Juan Luis Alvarado Romero,Forastero,Natural / Dry,7.33,7.33,7.33,7.5,103.545,7.67,10,10,7.17,64.33,0.11,0,Green,3,"March 26th, 2022",Asociacion Nacional Del Caf©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m
800,afca,Malawi,chikali,C120,mzuzu cocoa planters coop union,2500m,mzuzu,Mzuzu cocoa Coop Union,16,60 kg,Africa Fine cocoa Association,2020,"October 31st, 2020",AFCA,Criollo,Washed / Wet,7.5,7.42,7.33,7.58,98.955,7.5,10,10,7.33,64.66,0.13,0,Purple,1,"October 31st, 2022",Africa Fine cocoa Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m
812,nucocoa,Brazil,santa mariana/s£o vicente,001/1251/0253,nucocoa,950m,south of minas,Maria da Gloria Junqueira,53,60 kg,NUcocoa,2020,"February 17th, 2020",NUcocoa,Forastero,Semi-washed / Semi-pulped,7.58,7.5,7.17,7.5,101.25,7.42,10,10,7.33,64.5,0.12,0,Green,2,"February 16th, 2022",NUcocoa,567f200bcc17a90070cb952647bf88141ad9c80c,aa2ff513ffb9c844462a1fb07c599bce7f3bb53d,m
809,nucocoa,Brazil,campo das flores,002/1251/0237,nucocoa,1000m,south of minas,Vander Bonaccorsi,50,60 kg,NUcocoa,2020,"June 4th, 2020",NUcocoa,Forastero,Natural / Dry,7.42,7.5,7.33,7.5,98.955,7.5,10,10,7.42,64.67,0.12,0,Green,1,"June 4th, 2022",NUcocoa,567f200bcc17a90070cb952647bf88141ad9c80c,aa2ff513ffb9c844462a1fb07c599bce7f3bb53d,m
799,finca estate,"Tanzania, United Republic Of",finca estate,C42,finca estate,1300- 1400,meru,Finca Estate,1,60 kg,Africa Fine cocoa Association,2020,"December 18th, 2020",Finca Estate,Forastero,Washed / Wet,7.42,7.42,7.33,7.58,98.955,7.42,10,10,7.5,64.67,0.12,0,Green,3,"December 18th, 2022",Africa Fine cocoa Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m
798,minwook ku,Laos,club green,105,kettles cocoa roasters,1250m,lao p.d.r.,HanYong Choi,1,2 kg,Specialty cocoa Institute of Asia,2020,"November 5th, 2020",Minwook Ku,Forastero,Washed / Wet,7.42,7.5,7.25,7.33,101.25,7.5,10,10,7.5,64.5,0.12,0,Red,0,"November 4th, 2022",Specialty cocoa Institute of Asia,726e4891cf2c9a4848768bd34b668124d12c4224,b70da261fcc84831e3e9620c30a8701540abc200,m
797,didas,"Tanzania, United Republic Of",family farm,CA006,tawoca,1500-1800,kilimanjaro,Mr & Mrs Didas Mallya,2,80 kg,Africa Fine cocoa Association,2020,"November 16th, 2020",Didas,Trinitario,Washed / Wet,7.67,7.33,7.33,7.42,100.17,7.42,10,10,7.42,64.59,0.13,0,Green,20,"November 15th, 2022",Africa Fine cocoa Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m
814,rachocolatier & cia s.c.a,Dominican Republic,,3-37-2782,,de 1.600 a 1.950 msn,huila,"Grupo Monserrate, La Plata",150,70 kg,Almacaf©,2020,"July 29th, 2020",Rachocolatier & Cia S.C.A,Trinitario,,7.33,7,7.08,7.42,101.25,7.67,10,10,8,64.5,0.07,0,,2,"July 28th, 2022",Almacaf©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m
808,jorge octavio escamilla prado,Brazil,la ceiba,1104355254,,940,coscomatepec,JORGE OCTAVIO ESCAMILLA PRADO,15,1 kg,AMEchocolatier,2020,"July 11th, 2020",JORGE OCTAVIO ESCAMILLA PRADO,Criollo,Washed / Wet,7.67,7.33,7.25,7.5,100.17,7.42,10,10,7.42,64.59,0.12,0,Green,1,"July 11th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
875,"comercial internacional exportadora, s.a.",Nicaragua,santa matilde,017/001/534,"comercial internacional exportadora, s.a.",,jinotega,Rolando Lacayo Cardenal,275,69 kg,Instituto Hondure±o del Caf©,2020,"March 11th, 2020","COMERCIAL INTERNACIONAL EXPORTADORA, S.A.",Trinitario,,7.58,7.5,7.25,7.25,101.25,7.25,10,10,7.33,64.16,0.1,0,Green,1,"March 11th, 2022",Instituto Hondure±o del Caf©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m
813,felipe isaza,Guatemala,conquista / morito,11/23/0238,cocoa resources inc.,4600 ft.,oriente,Conquista/Morito,250,2 kg,Specialty cocoa Association,2020,"February 1st, 2020",Felipe Isaza,Forastero,Washed / Wet,7.75,7.33,7.33,7.42,104.625,7.67,10,9.33,7.42,64.25,0,0,Green,10,"January 31st, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft
817,bismarck castro,Honduras,los hicaques,13-111-022,cigrah s.a de c.v,1400,comayagua,Reinerio Zepeda,274,67 kg,Instituto Hondure±o del Caf©,2020,"June 1st, 2020",Bismarck Castro,Criollo,Washed / Wet,7.58,7.5,7.25,7.33,100.17,7.5,10,10,7.33,64.49,0.12,0,Green,1,"June 1st, 2022",Instituto Hondure±o del Caf©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m
830,modesto landeros flores,Brazil,mata larga,0,,1000,fort≠n de las flores,MODESTO LANDEROS FLORES,62,1 kg,AMEchocolatier,2020,"July 11th, 2020",MODESTO LANDEROS FLORES,Forastero,Washed / Wet,7.67,7.42,7.33,7.83,101.25,7.5,9.33,10,7.33,64.41,0.12,0,Green,0,"July 11th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
815,juan luis alvarado romero,Guatemala,la esperanza,11/23/0633,"unex guatemala, s.a.",1901,oriente,"AGRICOLA EL PILAR, S.A.",25,69 kg,Asociacion Nacional Del Caf©,2020,"August 22nd, 2020",Juan Luis Alvarado Romero,Forastero,Washed / Wet,7.58,7.5,7.25,7.58,102.33,7.5,9.33,10,7.58,64.32,0.1,0,Green,1,"August 22nd, 2022",Asociacion Nacional Del Caf©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m
820,juan luis alvarado romero,Guatemala,las cebollas y anexos,11-973-59,asociaci≥n nacional del caf© - anachocolatier -,1300 a 1800 mtrs. a nivel del mar,nuevo oriente,OVIDIO CARDONA,275,69 kg,Asociacion Nacional Del Caf©,2020,"April 20th, 2020",Juan Luis Alvarado Romero,Forastero,Washed / Wet,7.58,7.58,7.17,7.83,96.795,7.33,10,10,7.25,64.74,0.11,0,Green,7,"April 19th, 2022",Asociacion Nacional Del Caf©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m
826,calixto guillen vazquez,Brazil,various,2406,"finca triunfo verde, s.c.",1300,chiapas,VARIOS PRODUCTORES,450,1 kg,AMEchocolatier,2020,"March 29th, 2020",CALIXTO GUILLEN VAZQUEZ,Forastero,Washed / Wet,7.58,7.5,7.25,7.58,101.25,7.25,10,10,7.25,64.41,0.12,0,Green,6,"March 29th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
816,juan luis alvarado romero,Guatemala,las delicias,11/23/0515,"unex guatemala, s.a.",4000,santa rosa,OTTO BECKER,50,69 kg,Asociacion Nacional Del Caf©,2020,"June 22nd, 2020",Juan Luis Alvarado Romero,Forastero,Washed / Wet,7.5,7.5,7.25,7.42,100.17,7.42,10,10,7.42,64.51,0.11,0,Green,0,"June 22nd, 2022",Asociacion Nacional Del Caf©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft
818,gabriel barbara,Brazil,santa b°rbara,02 / 143-0 / 0044,volchocolatier ltda.,1020,monte carmelo,M∫cio Cardoso,305,59 kg,Brazil Specialty cocoa Association,2020,"October 26th, 2020",Gabriel Barbara,Forastero,Natural / Dry,7.42,7.33,7.33,7.5,101.25,7.33,10,10,7.5,64.41,0.11,0,Green,4,"October 26th, 2022",Brazil Specialty cocoa Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m
828,saul m. hernandez ramirez,Brazil,texpanco,1702772190,,690,"huazalingo, hidalgo","FRANCISCO SAENZ, FERNANDO",10,1 kg,AMEchocolatier,2020,"September 27th, 2020",SAUL M. HERNANDEZ RAMIREZ,Forastero,Washed / Wet,7.5,7.42,7.25,7.5,98.955,7.33,10,10,7.58,64.58,0.14,2,Green,8,"September 27th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
831,nucocoa,Brazil,sit≠o corrego da olaria/s£o caetano,002/1241/0244,nucocoa,1100m,grama valley,Fioravante Malagutti,8,60 kg,NUcocoa,2020,"February 29th, 2020",NUcocoa,Forastero,Natural / Dry,7.42,7.58,7.25,7.5,98.955,7.5,10,10,7.33,64.58,0.12,0,Green,3,"February 28th, 2022",NUcocoa,567f200bcc17a90070cb952647bf88141ad9c80c,aa2ff513ffb9c844462a1fb07c599bce7f3bb53d,m
821,mcomafa co ltd,"Tanzania, United Republic Of",mcomafa farm no1155gr,C13,mcomafa co. ltd,1877,mbeya,Mcomafa,114,60 kg,Africa Fine cocoa Association,2020,"January 6th, 2020",Mcomafa Co Ltd,Forastero,Washed / Wet,7.33,7.33,7.33,7.42,101.25,7.58,10,10,7.42,64.41,0.12,0,Green,4,"January 6th, 2022",Africa Fine cocoa Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m
829,juan hermilio sampieri carcamo,Brazil,la laja,1104402366,,1650,veracruz,JUAN HERMILIO SAMPIERI CARCAMO,30,1 kg,AMEchocolatier,2020,"July 11th, 2020",JUAN HERMILIO SAMPIERI CARCAMO,Forastero,Washed / Wet,7.33,7.58,7.17,7.58,100.17,7.33,10,10,7.5,64.49,0.12,0,Green,4,"July 11th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
823,lusso lab,Zambia,mubuyu munali,-,lusso cocoa lab,1000-1500m,mubuyu estate,,13,2 kg,Specialty cocoa Association,2020,"June 20th, 2020",LUSSO LAB,Forastero,Washed / Wet,7.67,7.08,7.42,7.33,104.625,7.42,10,10,7.25,64.17,0,1,,3,"June 20th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
827,saul m. hernandez ramirez,Brazil,platanal,1700920709,,981,"chapulhuacan, hidalgo","PONCE RUBIO, VENANCIO",10,1 kg,AMEchocolatier,2020,"September 27th, 2020",SAUL M. HERNANDEZ RAMIREZ,Criollo,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,101.25,7.5,10,10,7.42,64.42,0.13,2,Green,7,"September 27th, 2022",AMEchocolatier,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m
884,dane loraas,Brazil,,016-2022-0009,sustainable harvest,,veracruz,Huatusco,320,5 lbs,Specialty cocoa Association,2020,"April 2nd, 2020",Dane Loraas,Trinitario,Washed / Wet,7.42,7.42,7.67,8,102.33,7.5,9.33,10,7.42,64.76,0,0,Green,4,"April 2nd, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
907,doi chaang cocoa company,Thailand,"doi chaang cocoa original co.,ltd",Thailand/Organic/FT/Peaberry/Crop 2011P,,4921ft,"doi chaang village, chiang rai, thialand",Doi Chaang Community Enterprise Piko,12,50 kg,Specialty cocoa Association,2020,"November 16th, 2020",Doi Chaang cocoa Company,Trinitario,,7.08,7.33,7.58,7.58,96.795,7.5,10,10,7.33,64.4,0.01,0,,0,"November 15th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft
908,doi tung development project,Thailand,doi tung development project,,,,,,1,60 kg,Specialty cocoa Association,2020,"August 16th, 2020",Doi Tung Development Project,Trinitario,,7.33,7.33,7.17,7.5,102.33,7.33,10,10,7.33,63.99,0.2,0,,0,"August 15th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m
819,consejo salvadore±o del caf©,El Salvador,la esperanza,09-032-86,consejo salvadore±o del caf©,1250,"el balsamo, quezaltepec","Comercial Exportadora, S.A. de C.V.",275,69 kg,Salvadoran cocoa Council,2020,"May 5th, 2020",Consejo Salvadore±o del Caf©,Forastero,Washed / Wet,7.67,7.58,7.33,7.5,101.25,7.67,10,9.33,7.33,64.41,0.11,0,Green,2,"May 4th, 2022",Salvadoran cocoa Council,3d4987e3b91399dbb3938b5bdf53893b6ef45be1,27b21e368fb8291cbea02c60623fe6c98f84524d,m
851,kona pacific farmers cooperative,United States (Hawaii),,KF315210,kona pacific farmers cooperative,,kona,,19,100 lbs,Specialty cocoa Association,2020,"March 6th, 2020",Kona Pacific Farmers Cooperative,Criollo,Natural / Dry,7.83,7.83,7.83,8,105.705,7.83,10,10,8,67.32,0,1,Purple,1,"March 6th, 2022",Specialty cocoa Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft
843,"chocolatiertalera internacional cafinter, s.a.",Costa Rica,el patalillo,5-019-0118,"chocolatiertalera internacional cafinter, s.a.",1200-1400 masl,tres rios,JOSE FRANCISCO GONZALEZ,275,18975 kg,Specialty cocoa Association of Costa Rica,2020,"May 7th, 2020","chocolatierTALERA INTERNACIONAL CAFINTER, S.A.",Criollo,Washed / Wet,7.67,7.5,7.5,7.25,95.58,7.42,10,10,7.42,64.76,0.09,0,Green,0,"May 6th, 2022",Specialty cocoa Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m
839,ipanema cocoas,Brazil,rio verde,002/4177/0164,ipanema cocoas,1,south of minas,Ipanema Agr≠cola SA,300,2 kg,Brazil Specialty cocoa Association,2020,"October 8th, 2020",Ipanema cocoas,Criollo,Natural / Dry,7.58,7,6.92,6.92,103.545,7.5,10,10,8.25,64.17,0,0,Green,0,"October 7th, 2022",Brazil Specialty cocoa Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m
850,rachocolatier & cia s.c.a,Dominican Republic,,3-37-2547,rachocolatier & cia s.c.a,de 1.600 a 1950 msnm,huila,LA PLATA,50,70 kg,Almacaf©,2020,"July 19th, 2020",Rachocolatier & Cia S.C.A,Criollo,Washed / Wet,7.5,7.5,7,7.42,101.25,7.58,10,10,7.33,64.33,0,2,Purple,0,"July 19th, 2022",Almacaf©,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m
848,,Honduras,gran manzana y el aguacate,13-111-311,cigrah,1350,comayagua,"Tom°s Sosa, Juan Damaso",275,1 kg,Instituto Hondure±o del Caf©,2020,"May 16th, 2020",,Criollo,Natural / Dry,7.5,7.5,7.33,7.33,98.955,7.33,10,10,7.5,64.49,0.1,0,Green,4,"May 16th, 2022",Instituto Hondure±o del Caf©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m
